Depth	Name	Value	Visits	Parent_Name	Game_State	Game_Features	Game_State_Heuristic	Action_Name	Best_Action
0	Node_1	0.00	250	None	games.catan.CatanGameState@99d3944d	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	None	(Deep 1) Trade p0 to p3: X ? for Y ?
1	Node_2	0.00	84	Node_1	games.catan.CatanGameState@8df642dc	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 1) Trade p0 to p3: X ? for Y ?	(Deep 2) Trade p0 to p3: X GRAIN for Y ?
1	Node_3	0.00	83	Node_1	games.catan.CatanGameState@2c2480b5	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 1) Trade p0 to p1: X ? for Y ?	(Deep 2) Trade p0 to p1: X GRAIN for Y ?
1	Node_4	0.00	83	Node_1	games.catan.CatanGameState@14d00d49	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 1) Trade p0 to p2: X ? for Y ?	(Deep 2) Trade p0 to p2: X GRAIN for Y ?
2	Node_5	0.00	83	Node_2	games.catan.CatanGameState@3708b12e	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 2) Trade p0 to p3: X GRAIN for Y ?	(Deep 3) Trade p0 to p3: 1 GRAIN for Y ?
2	Node_6	0.00	82	Node_3	games.catan.CatanGameState@7a9171b4	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 2) Trade p0 to p1: X GRAIN for Y ?	(Deep 3) Trade p0 to p1: 1 GRAIN for Y ?
2	Node_7	0.00	82	Node_4	games.catan.CatanGameState@a742ac8b	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 2) Trade p0 to p2: X GRAIN for Y ?	(Deep 3) Trade p0 to p2: 1 GRAIN for Y ?
3	Node_8	0.00	82	Node_5	games.catan.CatanGameState@8d3d9b79	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.006}	0.200	(Deep 3) Trade p0 to p3: 1 GRAIN for Y ?	(Deep 4) Trade p0 to p3: 1 GRAIN for Y GRAIN
3	Node_9	0.00	81	Node_6	games.catan.CatanGameState@dbb1a737	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 3) Trade p0 to p1: 1 GRAIN for Y ?	(Deep 4) Trade p0 to p1: 1 GRAIN for Y GRAIN
3	Node_10	0.00	81	Node_7	games.catan.CatanGameState@696ec8a9	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 3) Trade p0 to p2: 1 GRAIN for Y ?	(Deep 4) Trade p0 to p2: 1 GRAIN for Y WOOL
