Depth	Name	Value	Visits	Parent_Name	Game_State	Game_Features	Game_State_Heuristic	Action_Name	Best_Action
0	Node_1	0.00	275	None	games.catan.CatanGameState@761c81aa	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	None	(Deep 4) Trade p0 to p3: 1 GRAIN for Y GRAIN
1	Node_2	0.00	55	Node_1	games.catan.CatanGameState@16bc2c8f	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 4) Trade p0 to p3: 1 GRAIN for Y ORE	(Deep 5) Trade p0 to p3: 1 GRAIN for 2 ORE
1	Node_3	0.00	55	Node_1	games.catan.CatanGameState@88b7aebb	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 4) Trade p0 to p3: 1 GRAIN for Y LUMBER	(Deep 5) Trade p0 to p3: 1 GRAIN for 1 LUMBER
1	Node_4	0.00	55	Node_1	games.catan.CatanGameState@cf1cdde2	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 4) Trade p0 to p3: 1 GRAIN for Y GRAIN	(Deep 5) Trade p0 to p3: 1 GRAIN for 2 GRAIN
1	Node_5	0.00	55	Node_1	games.catan.CatanGameState@233c74de	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 4) Trade p0 to p3: 1 GRAIN for Y WOOL	(Deep 5) Trade p0 to p3: 1 GRAIN for 1 WOOL
1	Node_6	0.00	55	Node_1	games.catan.CatanGameState@b62ff263	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.006}	0.200	(Deep 4) Trade p0 to p3: 1 GRAIN for Y BRICK	(Deep 5) Trade p0 to p3: 1 GRAIN for 2 BRICK
2	Node_7	0.00	27	Node_2	games.catan.CatanGameState@b901bf98	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":0.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 5) Trade p0 to p3: 1 GRAIN for 2 ORE	(Deep 0) p0 counter-offers trade
2	Node_8	0.00	27	Node_2	games.catan.CatanGameState@b880bfe6	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.006}	0.200	(Deep 5) Trade p0 to p3: 1 GRAIN for 1 ORE	p0 accepts trade (p0 to p3 : 1 GRAIN for 0 ORE)
2	Node_9	0.00	27	Node_3	games.catan.CatanGameState@d948d83d	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 5) Trade p0 to p3: 1 GRAIN for 1 LUMBER	(Deep 0) p0 counter-offers trade
2	Node_10	0.00	27	Node_3	games.catan.CatanGameState@e734b370	{"SCORE":2.0,"SCORE_ADV":0.0,"ORDINAL":0.25,"OUR_TURN":1.0,"HAS_WON":0.0,"FINAL_ORD":0.0,"ROUND":0.004}	0.200	(Deep 5) Trade p0 to p3: 1 GRAIN for 2 LUMBER	p0 accepts trade (p0 to p3 : 1 GRAIN for 0 LUMBER)
